orig_idx	chrom	chromStart	chromEnd	mean_score	sum_score	mean_score_elementwise	sum_score_elementwise	mean_score_elementwise_abs	sum_score_elementwise_abs
192	chr19	12945666	12945816	7.208099402489232e-05	0.14416198804974556	7.208099402487278e-05	0.14416198804974556	0.0018473291527479887	3.6946583054959774
193	chr19	12946186	12946336	-8.774362131958036e-05	-0.1754872426390648	-8.77436213195324e-05	-0.1754872426390648	0.001976451478898525	3.9529029577970505
194	chr19	12946466	12946570	-0.00016393400169900652	-0.32786800339818	-0.00016393400169909	-0.32786800339818	0.0013427986260503531	2.685597252100706
195	chr19	12947966	12948176	-0.0011018957365305226	-2.2037914730608463	-0.0011018957365304231	-2.2037914730608463	0.002842713886871934	5.685427773743868
196	chr19	12956166	12956316	-0.0024198028631507995	-4.83960572630167	-0.002419802863150835	-4.83960572630167	0.003237212501466274	6.4744250029325485
197	chr19	12965446	12965596	-0.00232279585860673	-4.645591717213392	-0.002322795858606696	-4.645591717213392	0.003411320758983493	6.822641517966986
198	chr19	12965686	12965856	-0.0018142148554325388	-3.6284297108650208	-0.0018142148554325104	-3.6284297108650208	0.0036279040686786174	7.255808137357235
199	chr19	12977926	12978096	0.00030792279168956327	0.6158455833792686	0.00030792279168963434	0.6158455833792686	0.00528274405002594	10.56548810005188
200	chr19	12983646	12983796	0.0019247133526951732	3.849426705390215	0.0019247133526951075	3.849426705390215	0.006326927831396461	12.653855662792921
201	chr19	13015706	13015876	-0.001458545381203269	-2.9170907624065876	-0.0014585453812032939	-2.9170907624065876	0.0031657161489129066	6.331432297825813
202	chr19	13030066	13030216	-0.002474090376868965	-4.948180753737688	-0.002474090376868844	-4.948180753737688	0.003037675695493817	6.075351390987635
203	chr19	13033386	13033556	-0.0023059490034358365	-4.611898006871343	-0.0023059490034356713	-4.611898006871343	0.002994032927788794	5.988065855577588
204	chr19	13034186	13034376	-0.0033740913681685747	-6.748182736337185	-0.0033740913681685925	-6.748182736337185	0.004058975473046303	8.117950946092606
205	chr19	13052506	13052656	0.00019076567515718956	0.38153135031461716	0.00019076567515730858	0.38153135031461716	0.001759921707212925	3.51984341442585
206	chr19	13061206	13061356	-9.076886903502945e-05	-0.18153773806989193	-9.076886903494597e-05	-0.18153773806989193	0.0015982941100373864	3.196588220074773
207	chr19	13061446	13061636	8.910742681456085e-05	0.17821485362946987	8.910742681473494e-05	0.17821485362946987	0.002004341027699411	4.008682055398822
208	chr19	13062406	13062556	9.295261930675203e-05	0.1859052386134863	9.295261930674315e-05	0.1859052386134863	0.0014082803120836615	2.816560624167323
209	chr19	13069686	13069876	-0.0012820754796267764	-2.564150959253311	-0.0012820754796266556	-2.564150959253311	0.0018196262177079916	3.639252435415983
210	chr19	13070046	13070196	-0.0011536447191611288	-2.3072894383221865	-0.0011536447191610932	-2.3072894383221865	0.0015631869276985526	3.126373855397105
211	chr19	13072646	13072816	-0.0011283585354686654	-2.2567170709371567	-0.0011283585354685784	-2.2567170709371567	0.0015766305159777402	3.1532610319554806
212	chr19	13077426	13077616	-0.000360191743820959	-0.7203834876418114	-0.0003601917438209057	-0.7203834876418114	0.0014463581759482623	2.8927163518965244
213	chr19	13079566	13079736	-7.967127673347285e-05	-0.15934255346655846	-7.967127673327923e-05	-0.15934255346655846	0.0011842797342687846	2.368559468537569
214	chr19	13079786	13079936	-0.0004099036371336684	-0.8198072742670774	-0.0004099036371335387	-0.8198072742670774	0.0010522062489762903	2.1044124979525805
215	chr19	13082486	13082636	-0.0005427823066712634	-1.0855646133422852	-0.0005427823066711426	-1.0855646133422852	0.0009870073311030864	1.974014662206173
216	chr19	13089306	13089456	-0.000971779356710778	-1.9435587134212255	-0.0009717793567106127	-1.9435587134212255	0.0015479715457186103	3.0959430914372206
217	chr19	13093886	13094056	-0.0010270196534694076	-2.0540393069386482	-0.0010270196534693241	-2.0540393069386482	0.0014144101850688457	2.8288203701376915
218	chr19	13096346	13096496	0.00041547263786179123	0.8309452757239342	0.0004154726378619671	0.8309452757239342	0.000911296222358942	1.822592444717884
219	chr19	13096814	13096936	0.00042725947033606104	0.8545189406722784	0.0004272594703361392	0.8545189406722784	0.0008578036772087217	1.7156073544174433
220	chr19	13097066	13097256	0.00035602430906145344	0.7120486181229353	0.00035602430906146764	0.7120486181229353	0.001016399702988565	2.03279940597713
221	chr19	13097926	13098096	0.0009423195505513515	1.8846391011029482	0.000942319550551474	1.8846391011029482	0.001304093481041491	2.608186962082982
222	chr19	13101346	13101536	0.0007955860160291373	1.591172032058239	0.0007955860160291195	1.591172032058239	0.0012179078683257102	2.4358157366514206
223	chr19	13101606	13101756	0.0003051039529964328	0.6102079059928656	0.0003051039529964328	0.6102079059928656	0.0008829825157299638	1.7659650314599276
224	chr19	13102786	13102956	0.0005577923776580729	1.1155847553163767	0.0005577923776581883	1.1155847553163767	0.001090294544585049	2.1805890891700983
225	chr19	13103126	13103296	0.0005939165223389775	1.1878330446779728	0.0005939165223389864	1.1878330446779728	0.0010653036311268807	2.1306072622537613
226	chr19	13104406	13104556	0.0005619447575881953	1.1238895151764154	0.0005619447575882078	1.1238895151764154	0.0010223711105063558	2.0447422210127115
227	chr19	13104586	13104756	0.0004318417385220652	0.8636834770441055	0.0004318417385220528	0.8636834770441055	0.0011265962738543748	2.2531925477087498
228	chr19	13118886	13119036	0.00018878189660598288	0.37756379321217537	0.0001887818966060877	0.37756379321217537	0.0005799687709659338	1.1599375419318676
229	chr19	13132586	13132736	0.0003277091989293268	0.6554183978587389	0.0003277091989293694	0.6554183978587389	0.000847352827899158	1.694705655798316
230	chr19	13153606	13153770	9.318337682628908e-05	0.18636675365269184	9.318337682634592e-05	0.18636675365269184	0.0006696630725637078	1.3393261451274157
231	chr19	13162926	13163136	0.00018739785067722892	0.37479570135474205	0.00018739785067737103	0.37479570135474205	0.0007806441001594066	1.5612882003188133
232	chr19	13172446	13172596	8.882636483753537e-05	0.17765272967517376	8.882636483758688e-05	0.17765272967517376	0.0008408790482208133	1.6817580964416265
233	chr19	13194646	13194796	-0.00024667611625051045	-0.49335223250091076	-0.00024667611625045537	-0.49335223250091076	0.0008598554832860828	1.7197109665721655
234	chr19	13212946	13213116	0.00025577906984830534	0.5115581396967173	0.00025577906984835863	0.5115581396967173	0.0006452469183132052	1.2904938366264105
235	chr19	13234626	13234816	0.0008853805894031286	1.7707611788064241	0.0008853805894032121	1.7707611788064241	0.001238869891501963	2.4777397830039263
236	chr19	13241826	13241976	0.0005777377337217171	1.1554754674434662	0.000577737733721733	1.1554754674434662	0.0008592052049934864	1.7184104099869728
237	chr19	13262506	13262676	4.103682003897546e-05	0.0820736400783062	4.1036820039153096e-05	0.0820736400783062	0.000838486572727561	1.676973145455122
238	chr19	13277246	13277396	-0.0007854270646350248	-1.5708541292697191	-0.0007854270646348595	-1.5708541292697191	0.0012002875180914998	2.4005750361829996
239	chr19	13278086	13278256	-0.0007196524590253883	-1.439304918050766	-0.000719652459025383	-1.439304918050766	0.0014898348040878772	2.9796696081757545
240	chr19	13366626	13366816	-0.0013908878862858298	-2.7817757725715637	-0.001390887886285782	-2.7817757725715637	0.002007925869897008	4.015851739794016
241	chr19	13428466	13428656	-0.00017044499702767446	-0.34088999405503273	-0.00017044499702751636	-0.34088999405503273	0.0009755128454416991	1.951025690883398
242	chr19	13431086	13431276	-0.0011848295833916112	-2.3696591667830944	-0.0011848295833915472	-2.3696591667830944	0.001761990174651146	3.523980349302292
